stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0,4.09,16.35,0,0,0,4.09,0,89.9,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,10.7,4.28,0,0,0,0,0,0,0,0,0,0,0,1.07,3.21,0,9.63,0,0,0,2.14,89.86,36.37,2.14,0,0,5.35,0,1.07,13.91,1.07,2.14,2.14,0,0,0
21Day,5.35,0,0,5.35,4.02,1.34,0,0,0,0,0,0,0,0,0,0,1.34,4.02,0,6.69,0,0,2.68,0,34.8,5.35,4.02,0,0,1.34,2.68,9.37,4.02,4.02,5.35,1.34,0,0,0
3Month,0.64,1.92,0.96,93.43,3.2,0,1.28,1.28,0.32,5.44,11.52,0.32,72.31,10.24,0.32,8.64,19.52,6.72,7.04,25.92,13.44,0.32,3.2,8.64,35.19,1.28,13.12,1.28,0,1.28,4.16,287.95,2.24,0.64,0,0.64,3.84,503.6,14.72
22Month,0,1.09,1.09,70.52,0,0,0.55,0.55,0,4.37,9.84,2.19,114.8,1.09,2.19,9.84,4.37,3.28,10.39,28.43,0.55,1.09,2.19,1.64,12.57,0.55,18.04,3.28,19.68,0.55,1.09,49.75,12.03,3.28,0,0.55,0.55,2.73,1.09
