stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,49.04,4.09,0,93.99,0,0,0,4.09,0,0,4.09,0,0,0,0,0,0,36.78,8.17,65.38,0,4.09,0,0,53.12,604.79,0,0,0,32.69,0,0,0,0,12.26,0,0,0
72hpf,142.28,5.35,0,14.98,6.42,7.49,0,0,0,0,0,0,0,0,1.07,0,8.56,57.77,4.28,83.44,0,0,1.07,0,158.33,286.7,1.07,2.14,0,101.63,4.28,0,38.51,0,6.42,0,0,0
21Day,136.53,8.03,0,46.85,9.37,6.69,0,2.68,0,1.34,1.34,0,6.69,0,2.68,1.34,6.69,22.76,5.35,52.2,0,0,17.4,0,58.9,69.6,1.34,2.68,0,95.04,5.35,0,20.08,4.02,0,0,0,2.68
3Month,2.56,1.92,0,35.51,1.6,0,0.96,0.64,0.32,5.12,6.4,0.64,31.99,3.52,0.64,8.64,2.88,8.64,2.56,34.55,24,0.32,3.84,1.92,4.8,0.96,1.92,1.6,0,2.88,1.92,74.23,2.24,0,1.6,2.56,157.74,8.32
22Month,0,1.64,1.09,18.59,2.19,0,0,0.55,0,1.64,7.11,4.37,57.4,1.09,1.64,6.56,0.55,3.83,9.29,22.96,1.09,1.64,2.73,0,2.73,1.09,0.55,0,2.19,0.55,0,16.4,4.37,0,0,0.55,1.09,3.28
