stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,167.54,0,4.09,0,0,0,0,0,0,0,0,4.09,20.43,4.09,510.8,49.04,65.38,0,0,0,0,420.9,335.09,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,7.49,1.07,150.84,3.21,13.91,0,0,0,0,1.07,1.07,7.49,0,1.07,11.77,304.89,1891.39,3.21,104.84,0,315.59,8.56,73.82,254.61,152.98,4.28,0,0,173.31,8.56,0,0,10.7,0,0,8.56,0,0,0
21Day,87,16.06,186.06,1588.84,10.71,207.47,0,78.97,0,58.9,14.72,1.34,973.11,4.02,66.93,1927.49,46.85,538.09,56.22,765.64,1.34,9.37,49.53,144.56,302.51,174.01,24.09,10.71,0,552.81,226.21,0,1.34,26.77,24.09,60.23,6.69,0,0,46.85
3Month,16.64,66.87,293.39,1148.62,5.44,0,117.42,12.48,1.92,582.95,238.36,2.56,60369.95,299.47,23.36,9195.98,179.81,289.55,181.09,560.23,205.73,52.79,145.58,1078.55,53.43,7.68,89.91,75.19,0,55.67,715.41,1.6,227.8,30.08,3.84,0,1.92,154.54,116.78,227.16
22Month,12.57,43.19,121.9,191.33,0,0,65.6,4.92,0.55,288.63,139.94,69.97,30980.01,49.2,26.79,6242.25,18.04,14.76,120.81,346.03,19.68,326.9,35.53,50.29,7.65,3.28,83.64,32.25,14.76,24.6,50.29,0,45.37,16.95,13.12,0,1.09,10.93,0.55,48.65
