stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1552.83,1029.77,0,4298.9,200.23,114.42,0,49.04,0,4.09,16.35,0,375.95,12.26,0,12.26,4.09,706.95,1262.7,3056.63,7559.85,0,16.35,4.09,53.12,5957.98,43503.86,69.47,0,0,1037.95,0,0,0,12.26,0,0,375.95,0,0,0
72hpf,1360.77,584.11,0,2159.91,501.73,830.16,0,103.77,0,1.07,47.07,1.07,2.14,18.19,0,172.24,6.42,1383.24,5398.17,409.73,4498.47,1.07,396.89,188.28,83.44,27000.46,11481,108.05,374.43,0,3958.23,219.31,0,37.44,1498.78,171.17,102.7,419.36,0,0,9.63
21Day,1499.16,274.4,116.45,5896.24,214.17,2805.57,0,1042.72,0,49.53,238.26,8.03,0,530.06,132.51,1180.59,807.14,519.35,2631.56,1061.46,5202.88,6.69,12.05,803.12,18.74,6922.89,4062.45,160.62,398.88,0,2379.91,804.46,0,258.34,737.53,208.81,386.84,222.2,29.45,6.69,360.07
3Month,20.16,165.09,70.07,1698.61,20.16,0,22.72,35.19,9.6,339.79,574.31,7.04,0,2223.97,646.3,68.79,1330.35,179.81,508.4,530.48,673.17,219.81,5.12,508.4,143.66,177.57,33.27,170.21,239,0,68.15,93.43,1.28,1600.39,42.55,0.64,0.64,16,265.24,2421.7,239
22Month,15.85,172.2,112.06,670.2,8.75,0,28.97,25.69,5.47,214.29,1220.13,173.29,0,3132.33,242.17,191.33,1875.03,36.08,135.57,1051.22,653.25,26.24,127.92,222.49,7.65,74.89,13.12,142.13,248.73,59.04,43.19,15.31,0,377.19,85.82,39.91,0,5.47,38.81,10.39,80.9
