stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,8.17,0,98.07,0,0,0,0,0,0,0,8.17,0,0,0,0,12.26,4.09,0,32.69,0,0,0,0,89.9,588.44,4.09,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,11.77,1.07,0,232.14,0,7.49,0,0,0,0,0,0,1.07,0,0,0,47.07,178.66,1.07,22.47,0,2.14,1.07,0,572.34,281.36,1.07,0,13.91,0,0,8.56,0,0,4.28,0,0,0
21Day,12.05,1.34,1.34,642.5,0,16.06,0,2.68,0,1.34,1.34,0,2.68,0,5.35,4.02,20.08,140.55,1.34,41.49,0,0,2.68,0,168.66,161.96,0,1.34,5.35,10.71,1.34,6.69,4.02,10.71,2.68,0,0,2.68
3Month,0.32,3.84,1.92,856.18,0.32,0,3.84,0.64,37.11,8,0.96,0,34.23,11.52,1.92,18.56,12.8,354.18,16.96,18.56,2.56,0.64,6.4,4.16,26.88,7.04,14.08,0.64,0.32,7.04,14.08,1.6,0.64,0,0,64.95,7.68,7.04
22Month,0.55,3.28,2.73,279.89,0,0,1.64,0.55,10.39,24.05,267.86,0,55.21,3.83,0.55,14.21,4.92,88.56,15.31,8.75,0.55,1.09,8.75,0,9.29,3.83,8.2,2.73,0.55,0.55,4.37,0.55,1.09,0,0.55,12.03,0,2.19
