stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.69,0,0,0,0,0,8.17,28.6,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,4.28,0,1.07,0,0,0,0,0,0,0,0,3.21,0,3.21,12.84,5.35,2.14,0,1.07,0,1.07,3.21,5.35,0,0,8.56,0,0,0,0,0,0,0
21Day,2.68,0,0,24.09,1.34,2.68,0,0,0,0,1.34,0,1.34,0,9.37,2.68,1.34,12.05,10.71,13.39,0,0,1.34,0,2.68,2.68,0,0,5.35,1.34,0,1.34,0,0,0,2.68
3Month,0,1.92,0.96,39.99,2.56,0,1.28,0.32,0.64,7.36,49.59,0,32.63,16.96,1.6,107.82,2.56,15.68,17.92,6.72,0.96,0.64,2.56,7.68,6.08,0.32,6.08,4.48,2.24,1.92,1.28,0,0,4.16,1.28,16.96
22Month,0,1.64,4.92,20.77,0.55,0,1.09,0,0,8.75,101.68,6.01,102.22,10.39,3.28,157.44,1.09,7.11,36.63,8.2,0.55,1.64,0,2.19,3.28,0,3.83,4.92,0,0,1.09,0,0.55,0.55,0,3.83
