stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,0,0,0,0,4.09,16.35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,3.21,0,2.14,0,1.07,0,0,0,0,0,0,0,0,0,2.14,10.7,0,3.21,0,0,0,0,13.91,4.28,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.34,2.68,1.34,9.37,0,14.72,0,2.68,0,0,0,1.34,0,4.02,0,0,6.69,1.34,1.34,0,0,0,0,6.69,1.34,0,4.02,0,1.34,1.34,0,0,1.34,1.34,0,0,1.34
3Month,0.32,0.96,1.92,24.32,0.64,0,1.28,0,3.52,13.44,0,26.56,9.92,0.64,4.8,2.56,8.64,17.28,3.2,0,0,0.64,1.28,1.92,0,0,0.96,0,0,0.96,3.52,0.64,0,0,0.96,21.44,8
22Month,0,4.92,0,5.47,0,0,0.55,0,1.09,22.96,3.83,38.81,6.01,0.55,4.92,0,0.55,10.39,1.09,0.55,1.09,1.09,0.55,1.64,0,1.09,1.09,0.55,0,0,0.55,1.64,0,0,0,0,1.09
