stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,16.35,0,57.21,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,40.86,20.43,159.37,0,0,0,0,65.38,727.38,0,0,0,12.26,0,0,0,0,0,8.17,0,0,0
72hpf,87.72,26.74,0,34.23,6.42,63.12,0,2.14,0,0,0,0,1.07,0,1.07,0,10.7,70.61,2.14,201.12,0,3.21,3.21,1.07,106.98,259.96,0,1.07,0,167.96,1.07,0,38.51,0,0,6.42,0,0,0
21Day,65.59,6.69,5.35,99.05,6.69,95.04,0,32.12,0,0,1.34,0,12.05,0,2.68,5.35,9.37,54.88,9.37,167.32,0,0,14.72,1.34,40.16,128.5,1.34,6.69,0,66.93,13.39,4.02,29.45,1.34,2.68,5.35,0,0,2.68
3Month,1.28,16,2.24,44.15,0.64,0,0.96,1.6,11.84,3.84,0,0,242.2,5.44,1.6,23.04,10.24,21.12,3.2,53.43,8,0.64,11.52,7.04,2.88,1.92,3.2,7.04,0,2.56,8,230.68,3.52,0,0,1.28,37.11,183.97,2.88
22Month,1.64,30.07,3.83,33.89,0,0,1.64,1.09,3.83,4.92,35.53,0,375.01,1.64,1.09,33.35,1.64,8.2,3.28,53.03,1.09,10.39,7.65,0.55,1.64,1.09,3.28,8.75,4.37,3.28,0.55,45.92,6.56,1.09,0,1.09,7.11,0.55,3.28
