stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,302.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,83.44,0,2.14,0,0,0,0,0,0,0,0,0,0,157.26,0,2.14,0,0,0,0,5.35,1.07,0,0,1.07,0,0,1.07,0,0,0,0,0,0
21Day,10.71,0,0,974.45,0,25.43,0,2.68,0,0,0,2.68,0,5.35,0,6.69,354.71,5.35,17.4,0,0,2.68,0,28.11,20.08,0,0,6.69,26.77,1.34,1.34,5.35,12.05,1.34,0,0,4.02
3Month,1.28,2.88,1.92,1460.89,0.32,0,4.8,0.64,7.36,13.44,0,51.19,15.68,1.6,24.96,18.56,1002.72,15.68,14.72,3.52,0.64,3.52,6.08,2.56,0,1.92,1.28,0.64,15.36,14.08,1.28,0.64,0,0,41.59,8.64,15.04
22Month,0.55,1.64,1.09,335.65,0,0,0.55,0,1.64,7.65,1.64,42.09,1.64,2.19,6.56,3.28,200.62,3.83,4.92,1.09,1.64,0,0,0,0,2.19,0.55,0.55,1.64,4.37,1.09,0.55,0,0,0,0,3.83
