stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,4.09,0,4.09,0,0,0,0,0,0,0,502.63,0,0,0,0,0,53.12,28.6,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,0,0,0,4.28,0,0,0,11.77,0,0,3.21,105.91,6.42,0,0,1.07,0,26.74,7.49,0,0,0,5.35,0,0,1.07,0,0,0,0,0,1.07
21Day,4.02,1.34,1.34,112.44,26.77,0,28.11,0,25.43,0,4.02,14.72,145.9,1.34,1.34,16.06,243.61,22.76,0,0,50.86,0,25.43,6.69,0,0,0,12.05,14.72,0,1.34,1.34,4.02,4.02,0,0,135.19
3Month,0.64,1.6,0.64,41.91,0,1.92,0.96,0.96,109.42,0,8.96,45.75,8.32,5.12,4.48,1.28,93.43,5.76,0.64,0.32,26.56,1.92,0.96,0,0.96,0,0,0.32,2.24,3.84,0.32,0,0,0,0.64,1.28,195.49
22Month,0,2.73,0.55,42.09,0,2.73,1.09,1.09,213.74,2.19,20.77,61.23,20.23,1.64,1.64,0.55,136.12,6.56,0,1.09,19.68,0.55,1.64,0,0,1.09,1.09,0,1.09,1.09,0,0.55,0,0,0,0,74.35
