stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,20.43,0,49.04,4.09,4.09,0,0,0,0,0,4.09,0,0,0,0,16.35,28.6,61.3,130.76,0,0,0,0,77.64,1054.29,0,0,0,32.69,0,0,0,0,0,0,0,0,0
72hpf,38.51,28.88,0,49.21,9.63,11.77,0,1.07,0,0,0,1.07,0,0,6.42,0,33.16,92,7.49,142.28,0,6.42,2.14,4.28,807.69,372.29,4.28,11.77,0,108.05,2.14,4.28,50.28,4.28,1.07,10.7,0,0,0
21Day,62.91,10.71,2.68,194.09,12.05,53.54,0,56.22,0,8.03,2.68,0,10.71,6.69,52.2,12.05,13.39,38.82,24.09,282.43,1.34,0,28.11,0,231.57,172.67,4.02,9.37,0,119.13,22.76,16.06,37.48,2.68,12.05,13.39,0,0,14.72
3Month,1.6,16.96,2.88,136.94,1.92,0,1.92,3.84,16.32,20.8,0,0,109.42,15.68,6.72,55.99,12.48,49.27,20.8,68.47,12.48,0,11.2,10.56,11.52,4.48,6.08,2.88,0,1.6,5.44,362.82,3.2,0,0,1.92,16.64,50.55,26.24
22Month,1.64,10.39,2.73,52.48,0.55,0,1.64,4.37,4.37,18.59,10.39,0,191.33,15.31,16.4,59.04,3.28,16.4,24.6,43.19,1.64,9.84,9.84,0,3.83,1.64,9.29,12.03,1.64,0.55,1.09,31.16,4.92,0.55,0,0,3.83,0,9.29
