stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,8.17,0,98.07,0,8.17,0,0,0,0,4.09,0,4.09,0,0,0,4.09,24.52,24.52,57.21,102.16,0,0,4.09,4.09,739.64,764.16,4.09,0,0,24.52,0,0,0,0,0,57.21,0,0,0
72hpf,25.67,21.4,0,59.91,20.33,35.3,0,1.07,0,0,2.14,0,0,0,0,3.21,0,84.51,195.77,7.49,177.59,0,26.74,5.35,12.84,426.85,243.91,2.14,10.7,0,200.05,0,0,93.07,8.56,2.14,208.61,0,0,0
21Day,41.49,2.68,8.03,227.55,5.35,68.27,0,22.76,0,2.68,10.71,0,0,12.05,6.69,37.48,46.85,50.86,105.74,28.11,188.73,0,0,46.85,1.34,104.41,107.08,4.02,17.4,0,131.18,18.74,24.09,38.82,5.35,22.76,29.45,1.34,0,9.37
3Month,0.64,25.28,20.16,280.92,2.24,0,5.44,2.88,0,93.43,95.98,0.96,0,347.46,73.91,9.6,171.49,63.67,73.59,79.67,83.19,17.92,0.32,40.95,90.55,14.08,3.84,22.4,10.24,0,9.28,18.24,792.51,3.2,0.64,0,4.16,31.67,102.06,65.91
22Month,1.64,35.53,37.72,112.61,3.28,0,6.01,6.01,1.09,55.76,164.54,89.65,0,1887.05,51.93,26.79,259.66,13.67,20.23,140.49,65.05,1.09,33.35,33.35,4.37,6.01,1.64,16.95,17.49,13.67,8.2,2.73,164,9.29,3.83,0,0.55,4.37,2.19,34.44
