stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,3.21,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,9.37,0,4.02,13.39,0,42.83,0,1.34,0,109.76,0,0,812.49,0,4.02,0,2.68,4.02,1.34,13.39,0,0,2.68,0,16.06,16.06,1.34,1.34,0,1.34,8.03,0,1.34,0,2.68,6.69,1.34,0,0,2.68
3Month,3.2,24.64,28.48,196.13,0,0,33.91,2.24,0.32,1031.2,93.11,0,11678.47,72.31,2.56,172.45,25.92,87.03,63.99,97.58,17.28,0.64,20.48,41.59,9.92,0.96,15.68,7.68,0,5.44,39.35,1.6,83.51,8,0,0,1.28,16.32,56.95,79.67
22Month,1.64,14.76,13.12,85.28,0.55,0,2.73,1.09,0,1463.94,41.55,13.67,4172.07,13.12,2.73,49.75,7.65,3.83,14.21,20.23,0.55,2.19,42.09,0,1.64,1.09,2.73,4.37,0.55,0,1.64,0,9.29,2.19,1.09,0,0.55,0,0,6.01
