stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,8.17,0,0,0,0,12.26,183.89,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,7.49,0,11.77,0,0,0,0,0,0,0,0,0,0,16.05,3.21,9.63,0,1.07,1.07,0,588.39,118.75,0,75.96,0,8.56,0,0,326.29,0,0,3.21,0,0,0
21Day,4.02,1.34,2.68,20.08,0,13.39,0,2.68,0,0,0,1.34,0,4.02,0,0,1.34,0,16.06,0,0,0,1.34,159.29,46.85,4.02,42.83,0,5.35,13.39,1.34,155.27,2.68,5.35,1.34,0,0,5.35
3Month,0,0,0.32,11.84,0,0,0.96,0,0.32,2.88,0,11.84,3.52,0,3.84,0.64,2.24,3.52,38.71,6.4,0,1.28,0.64,1.6,1.28,1.92,3.2,0,0.32,0.96,15.04,12.48,0,0,0.96,0.64,16.64,1.28
22Month,0,1.64,0,7.11,1.09,0,1.09,0,1.09,4.92,1.09,89.65,1.64,1.09,9.84,0,1.09,3.83,70.52,1.09,3.28,2.73,0,6.56,1.09,0.55,9.84,1.09,0,0.55,24.6,89.1,1.09,0,0,0.55,0.55,0.55
