stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,36.78,0,367.78,8.17,4.09,0,12.26,0,0,0,0,16.35,0,0,0,0,24.52,28.6,53.12,359.6,0,0,0,0,179.8,2672.51,4.09,0,0,36.78,0,0,0,0,0,16.35,0,0,0
72hpf,46,36.37,0,108.05,8.56,32.09,0,3.21,0,0,4.28,0,0,1.07,0,9.63,0,48.14,123.03,13.91,223.59,0,9.63,6.42,3.21,1645.34,664.34,2.14,9.63,0,176.52,11.77,3.21,86.65,2.14,3.21,17.12,0,0,0
21Day,40.16,8.03,4.02,257,8.03,65.59,0,48.19,0,2.68,8.03,0,0,12.05,4.02,62.91,8.03,14.72,69.6,34.8,165.98,1.34,1.34,9.37,1.34,385.5,247.63,4.02,8.03,0,45.51,26.77,8.03,37.48,12.05,12.05,12.05,1.34,0,29.45
3Month,0.96,12.48,4.8,394.18,1.6,0,3.52,4.16,0.64,21.76,28.8,0,0,131.18,39.03,7.04,98.22,30.72,225.88,37.11,59.83,8,0,15.36,21.76,10.24,1.28,12.16,7.04,0,2.56,7.36,290.83,2.88,0.32,0,1.92,23.68,226.84,39.03
22Month,0.55,19.13,9.84,119.17,1.09,0,4.37,4.92,0,15.31,83.64,36.63,0,288.09,19.68,15.31,113.7,6.01,39.91,70.52,46.47,1.64,4.37,10.93,1.09,4.37,1.64,3.83,14.21,10.39,1.64,1.09,112.61,4.92,5.47,0,0.55,2.73,1.09,15.85
