stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,4.09,0,0,0,0,0,8.17,44.95,4.09,0,0,0,0,44.95,85.81,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,3.21,0,4.28,2.14,7.49,0,0,0,0,0,0,0,0,0,0,0,9.63,6.42,10.7,0,1.07,0,1.07,66.33,9.63,0,0,2.14,0,0,6.42,0,2.14,0,0,0
21Day,1.34,1.34,0,20.08,4.02,16.06,0,2.68,0,0,0,0,1.34,1.34,4.02,2.68,2.68,10.71,18.74,13.39,0,0,0,0,29.45,9.37,0,2.68,6.69,4.02,0,5.35,1.34,2.68,0,0,4.02
3Month,0,0.96,1.28,30.72,0,0,1.28,0.64,5.44,12.16,0,0,38.39,11.52,1.28,15.04,6.08,6.4,47.99,9.28,1.92,0,3.2,8.32,1.6,0.96,3.2,0.64,0,1.28,12.8,0.32,0,0.32,3.52,3.2,6.72
22Month,0.55,8.2,3.28,20.23,0,0,0,0.55,8.2,41.55,22.96,0,139.94,8.75,6.01,25.69,2.73,5.47,77.62,15.85,0.55,1.09,6.01,0,1.09,0,0.55,1.09,0,2.19,0.55,2.19,1.09,1.09,0,0,6.56
