stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,4.09,0,0,0,0,4.09,53.12,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,2.14,0,7.49,2.14,8.56,0,1.07,0,0,0,0,0,1.07,0,1.07,5.35,0,10.7,0,0,1.07,0,89.86,34.23,0,0,0,10.7,0,0,3.21,1.07,2.14,0,0,0
21Day,4.02,0,0,10.71,5.35,13.39,0,8.03,0,0,0,1.34,0,5.35,1.34,1.34,6.69,4.02,17.4,0,0,2.68,0,46.85,12.05,0,0,0,2.68,4.02,1.34,4.02,1.34,2.68,0,0,0
3Month,0.64,5.76,0.64,39.03,0.32,0,0.96,1.28,2.56,11.2,0.64,44.47,17.28,3.52,7.36,1.92,12.16,10.88,14.4,7.68,0,3.52,3.52,5.12,0.64,3.84,1.92,0,0.96,1.92,10.24,1.6,0,0,8.64,56.95,16.64
22Month,0,7.11,0,11.48,0,0,1.64,2.19,1.09,19.13,8.75,88.01,8.75,7.11,7.65,1.09,4.37,6.01,19.13,0,2.73,2.73,0.55,2.19,0,2.19,6.01,3.28,1.09,0,3.28,1.09,1.64,0,2.73,0,9.84
