stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,28.6,0,4.09,0,0,0,0,0,0,4.09,8.17,0,0,0,0,0,16.35,44.95,0,0,0,0,4.09,310.57,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,14.98,4.28,0,18.19,4.28,9.63,0,0,0,0,1.07,0,0,0,0,1.07,1.07,10.7,28.88,0,27.81,0,0,1.07,1.07,175.45,89.86,0,2.14,22.47,2.14,0,14.98,0,0,2.14,0,0,0
21Day,14.72,0,2.68,74.96,4.02,60.23,0,13.39,0,2.68,8.03,0,0,2.68,4.02,14.72,4.02,6.69,49.53,4.02,68.27,0,0,12.05,0,100.39,61.57,2.68,2.68,24.09,12.05,5.35,9.37,1.34,6.69,2.68,0,0,8.03
3Month,0.96,5.76,1.6,46.07,0.32,0,1.6,1.6,0.32,8.64,14.08,0.32,0,47.35,7.36,2.24,25.6,3.52,15.68,8.64,15.04,4.16,0,4.8,5.76,1.92,0.64,2.88,3.2,1.28,4.48,99.18,0.96,0,0,0.64,8.64,180.13,13.76
22Month,0.55,6.01,1.09,20.77,0,0,2.19,1.09,0,3.28,23.51,6.56,0,140.49,4.37,8.2,24.6,1.09,4.37,22.96,14.21,0.55,3.83,3.83,1.09,1.64,0,3.28,1.09,1.09,0,15.85,1.64,0,0,0,1.64,0.55,6.01
