stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,8.17,0,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,2.14,0,8.56,2.14,11.77,0,0,0,0,0,0,0,0,0,5.35,8.56,0,19.26,0,0,1.07,0,565.92,26.74,0,9.63,0,16.05,0,0,1.07,7.49,1.07,2.14,2.14,0,0,0
21Day,5.35,1.34,0,10.71,1.34,2.68,0,2.68,0,0,0,1.34,0,1.34,2.68,0,6.69,1.34,24.09,0,0,1.34,0,131.18,6.69,2.68,17.4,0,13.39,2.68,0,1.34,10.71,1.34,2.68,1.34,0,0,1.34
3Month,2.24,0.64,0.96,19.84,0.64,0,0.32,1.6,1.28,4.16,0.32,13.76,67.51,0.64,3.84,0.96,4.48,3.84,49.59,8.96,0,0.96,1.28,3.2,0.32,12.8,9.28,0,0.96,1.28,0.32,29.76,31.67,0,0,0.64,2.24,2.88,10.24
22Month,0.55,3.28,0.55,69.43,2.73,0,2.19,5.47,0,6.56,1.09,139.94,8.75,16.95,12.57,0.55,3.83,19.68,57.4,1.09,4.92,2.73,0,16.95,1.64,26.79,8.2,1.09,0,0.55,0,45.92,100.04,1.09,0,1.64,0.55,0,12.57
