stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,77.64,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,61.3,0,0,0,0,0,110.33,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,4.28,2.14,0,10.7,0,1.07,0,0,0,0,0,0,0,0,0,0,1.07,28.88,0,217.17,0,0,6.42,0,119.82,27.81,0,0,0,116.61,0,0,3.21,0,1.07,6.42,0,0,0
21Day,17.4,2.68,0,115.11,0,8.03,0,1.34,0,0,1.34,1.34,4.02,0,4.02,4.02,1.34,53.54,2.68,662.57,0,0,70.94,0,53.54,17.4,0,1.34,0,111.1,17.4,4.02,2.68,4.02,13.39,2.68,0,0,1.34
3Month,3.84,7.04,2.24,216.93,1.28,0,3.52,0.96,12.16,229.72,23.68,1.92,25.28,9.6,0.32,22.08,6.08,148.46,15.04,693.65,191.97,0.32,30.4,2.88,9.28,0.64,8.64,1.6,0,8,6.08,23.04,0.96,0,0,3.2,11.2,7.04,7.68
22Month,5.47,4.37,2.19,149.24,0,0,6.56,0,7.11,75.44,15.85,33.35,61.23,4.92,0.55,29.52,1.09,60.68,8.75,567.97,16.4,2.19,27.88,0,10.93,1.64,6.56,2.19,0.55,4.92,0,11.48,3.28,1.09,0,1.09,1.64,0,0.55
