stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,20.43,0,24.52,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,122.59,49.04,0,0,0,4.09,53.12,277.88,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,16.05,6.42,0,16.05,0,32.09,0,0,0,0,2.14,0,1.07,0,3.21,0,17.12,29.95,6.42,63.12,0,3.21,6.42,1.07,86.65,67.4,1.07,1.07,0,59.91,1.07,1.07,13.91,1.07,0,2.14,0,0,0
21Day,29.45,5.35,1.34,113.78,2.68,151.25,0,53.54,0,1.34,9.37,0,5.35,0,34.8,12.05,6.69,41.49,49.53,115.11,0,0,17.4,1.34,54.88,41.49,1.34,2.68,0,40.16,8.03,0,12.05,4.02,5.35,1.34,1.34,0,34.8
3Month,0.96,13.44,1.6,44.47,0,0,1.28,2.56,0,8,58.23,0,146.22,7.04,5.12,21.12,7.04,15.68,30.72,23.68,3.84,0.32,10.88,8,1.28,0.32,3.52,2.56,0,0.96,5.12,38.07,0.32,0,0,0,26.88,19.2,56.95
22Month,0,90.2,9.84,54.12,0.55,0,6.01,4.37,1.09,8.75,383.2,34.44,488.71,8.75,15.31,44.83,2.73,9.29,133.93,50.84,0.55,12.03,27.33,0,3.28,0,8.75,4.37,0.55,1.09,1.09,11.48,4.37,1.64,0,0,7.65,0.55,56.85
