stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,12.26,0,69.47,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,20.43,0,28.6,0,0,0,4.09,24.52,237.01,8.17,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,8.56,4.28,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,2.14,11.77,0,22.47,0,0,2.14,0,78.09,35.3,0,1.07,0,23.54,0,0,3.21,0,0,3.21,0,0,0
21Day,4.02,0,1.34,29.45,1.34,2.68,0,2.68,0,0,0,0,0,1.34,5.35,1.34,1.34,9.37,1.34,33.46,0,0,5.35,0,49.53,28.11,0,4.02,0,18.74,4.02,0,5.35,0,2.68,2.68,0,0,0
3Month,0.64,4.48,0.64,12.8,0,0,0.32,0.32,2.24,4.16,0,0,18.88,1.28,0.96,4.48,1.92,8.32,1.92,5.76,0.32,0,1.92,1.92,0.96,0.96,0.96,1.28,0,0.64,0.96,12.8,0.96,0,0,0.32,7.36,5.44,3.2
22Month,0.55,3.83,0.55,6.01,0,0,0,0.55,0.55,2.73,6.01,0,43.19,0,0.55,9.29,1.09,4.92,1.64,2.73,0,2.73,1.64,0,2.19,0.55,2.19,0,0.55,0.55,0,7.11,0,0.55,0,0.55,0,0,0.55
