stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,24.52,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,5.35,0,2.14,0,0,0,20.33,0,0,0,0,0,1.07,9.63,0,2.14,0,0,0,1.07,16.05,5.35,0,0,0,3.21,0,0,1.07,0,0,0,0,0
21Day,10.71,1.34,0,218.18,2.68,5.35,0,0,0,62.91,0,1.34,0,1.34,0,5.35,17.4,24.09,8.03,0,0,5.35,0,13.39,8.03,0,0,0,0,9.37,0,0,0,1.34,0,0,0
3Month,1.28,8.96,4.8,1049.43,0.96,0,21.12,0.64,13.12,2854.91,0.32,75.51,67.83,3.2,39.67,21.12,45.43,66.87,24.32,3.52,0.64,11.2,12.16,46.07,0.64,6.72,1.92,0,1.28,19.52,25.92,1.92,0.64,0.96,16.32,17.28,70.07
22Month,0,8.75,4.92,159.62,0.55,0,9.29,0,5.47,1648.71,4.92,51.93,9.84,2.73,10.93,0.55,7.11,26.79,4.37,0,2.19,10.39,0,14.21,0,1.64,3.28,2.73,0.55,2.19,1.09,3.28,2.73,0,0.55,0,19.68
