stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,16.35,0,0,0,0,0,0,0,4.09,0,0,0,0,0,32.69,0,20.43,0,0,0,0,118.51,265.62,0,0,0,0,0,0,0,0,12.26,0,0,0
72hpf,57.77,14.98,0,42.79,14.98,37.44,0,0,0,1.07,0,0,1.07,0,5.35,0,14.98,90.93,9.63,68.47,0,4.28,4.28,0,7144.07,450.38,5.35,31.02,97.35,2.14,0,231.07,6.42,1.07,6.42,0,0,0
21Day,28.11,5.35,1.34,120.47,2.68,64.25,0,4.02,0,2.68,0,0,4.02,1.34,17.4,17.4,0,40.16,14.72,136.53,0,0,26.77,0,2349.13,127.16,4.02,17.4,33.46,46.85,6.69,195.43,6.69,12.05,9.37,0,0,2.68
3Month,0,1.6,0,14.72,0,0,0,0.32,0.32,0.96,0,0,4.8,1.28,0.64,1.92,4.8,7.68,0.96,11.2,0.64,0,0.96,0.32,4.16,0.64,2.56,0,0,0.64,4.16,0.32,0,0,0.64,0.64,2.56,0.64
22Month,0.55,9.84,0.55,9.29,0,0,1.64,0,0,111.52,0.55,0,34.99,2.19,1.64,2.73,0.55,6.01,3.83,10.39,1.09,0.55,1.09,0,6.01,0.55,2.19,0,1.09,0,9.84,1.64,0.55,0,0.55,0,0,0.55
