stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,4.09,0,0,0,0,0,0,0,0,0,0,0,0,12.26,16.35,0,0,0,0,20.43,110.33,0,0,0,4.09,0,0,0,4.09,0,0,0
72hpf,2.14,0,0,1.07,0,1.07,0,0,0,0,0,0,0,0,0,2.14,2.14,0,11.77,0,0,0,0,94.14,25.67,0,0,0,5.35,1.07,0,1.07,0,0,0,0
21Day,0,1.34,0,4.02,0,2.68,0,1.34,0,0,0,0,0,1.34,0,0,2.68,0,1.34,0,0,0,0,13.39,5.35,0,0,0,0,2.68,14.72,0,0,0,0,0
3Month,0.64,3.84,0.96,20.48,0,0,0.32,0,2.88,6.4,0,31.36,6.08,0.32,12.48,3.2,4.48,10.24,11.2,9.6,0,4.16,4.16,0,0.32,1.92,1.92,0,1.28,4.8,407.3,1.28,0,5.44,1155.66,4.8
22Month,0,2.19,0,4.37,0,0,0,0,0.55,1.64,0.55,10.39,1.64,0,3.83,0,0,0,2.73,0.55,1.09,0,0.55,1.64,0.55,0,0,1.64,0,0.55,187.5,0.55,0,0,4.37,0
