stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1618.22,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,8.17,0,0,0,0,0,61.3,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,4455.68,4.28,0,18.19,2.14,22.47,0,0,0,0,0,0,0,1.07,0,6.42,42.79,2.14,42.79,0,1.07,1.07,0,185.07,125.17,1.07,2.14,41.72,0,0,9.63,4.28,2.14,1.07,0,0,0
21Day,2693.13,6.69,1.34,80.31,2.68,40.16,0,13.39,1.34,2.68,0,4.02,1.34,25.43,5.35,5.35,38.82,17.4,107.08,0,0,13.39,0,78.97,28.11,1.34,2.68,32.12,29.45,6.69,12.05,6.69,21.42,1.34,0,0,14.72
3Month,29.76,0.32,0,9.28,0,0,0,0.32,0.32,1.28,0.64,8.96,3.84,0,2.56,0,4.8,1.92,16.96,1.6,0,0.32,4.48,0.64,0,0,0,0.96,0.32,39.99,0,0,0,0,0.64,31.36,2.88
22Month,3.28,1.64,0,3.28,0,0,0.55,0.55,0,1.09,2.19,48.65,0.55,0,4.37,0,1.64,2.19,7.65,0,1.64,0.55,2.19,0,0,1.09,0,0,0,9.84,0,0.55,0,0,0.55,0,0.55
