stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,20.43,4.09,8.17,0,0,0,0,0,0,0,0,0,0,0,8.17,36.78,138.94,0,0,0,0,134.85,1593.7,0,0,8.17,0,0,0,0,0,12.26,0,0,0
72hpf,51.35,14.98,0,63.12,11.77,66.33,0,5.35,0,0,1.07,0,0,0,6.42,0,25.67,99.49,3.21,158.33,0,8.56,4.28,4.28,3798.83,1723.43,9.63,10.7,98.42,3.21,1.07,108.05,143.35,75.96,18.19,0,0,0
21Day,72.28,4.02,2.68,259.68,6.69,152.59,0,32.12,0,0,1.34,0,10.71,8.03,34.8,21.42,6.69,66.93,36.14,167.32,0,0,26.77,5.35,1211.37,784.38,10.71,20.08,61.57,69.6,6.69,73.62,278.41,1157.83,2.68,2.68,0,20.08
3Month,0.32,8.32,0.32,63.35,0.32,0,2.24,0.32,0,8.64,18.24,0.32,40.31,5.12,1.6,25.28,2.88,17.92,9.6,21.12,1.6,0.32,6.08,3.52,11.52,3.52,8.64,9.6,1.28,2.88,127.98,3.2,0,0,0,7.04,100.78,14.08
22Month,0.55,9.29,1.64,33.35,0,0,2.19,2.19,0.55,5.47,14.21,9.29,109.88,8.2,4.37,21.87,0.55,4.92,17.49,25.15,1.09,3.83,5.47,0,12.57,3.28,5.47,20.23,0,0,25.69,17.49,27.33,0,0,2.19,1.09,6.56
