stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,12.26,0,81.73,4.09,8.17,0,4.09,0,0,0,0,4.09,0,0,0,24.52,12.26,122.59,261.53,0,0,0,0,1070.64,788.68,0,0,0,28.6,0,0,0,0,0,49.04,0,0,0
72hpf,11.77,0,0,9.63,2.14,4.28,0,6.42,0,0,0,0,0,0,3.21,0,17.12,35.3,10.7,98.42,0,22.47,0,24.61,97.35,75.96,0,1.07,0,108.05,5.35,0,0,18.19,0,68.47,0,0,0
21Day,25.43,2.68,143.22,22.76,1.34,21.42,0,56.22,0,5.35,1.34,0,12.05,6.69,16.06,108.42,1.34,53.54,18.74,180.7,0,0,13.39,29.45,29.45,33.46,0,0,0,72.28,9.37,0,0,16.06,0,13.39,0,0,0
3Month,0.32,8,387.14,86.07,0.32,0,5.12,6.4,0.64,117.74,23.04,0.32,76.15,30.4,3.2,1721.65,5.76,20.48,65.59,135.02,18.56,0.32,14.72,654.3,4.48,1.28,7.36,1.28,0,3.84,13.12,1.28,89.59,2.88,0,2.24,8.32,11.52,17.28
22Month,1.09,4.37,326.9,66.15,0,0,4.92,6.56,0.55,94.57,32.25,16.95,160.17,23.51,10.93,2003.49,2.19,1.64,109.33,94.02,0.55,6.01,7.65,49.2,2.73,1.64,7.11,1.64,1.64,1.09,2.19,0,51.93,8.2,1.09,1.09,0,0,4.37
