stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,9.63,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,2.14,0,1.07,1.07,0,72.75,16.05,0,0,0,0,0,1.07,54.56,23.54,1.07,0,0,0
21Day,9.37,1.34,2.68,32.12,4.02,26.77,0,12.05,0,1.34,0,17.4,0,5.35,2.68,1.34,10.71,6.69,32.12,0,0,1.34,1.34,393.53,30.79,0,0,18.74,25.43,0,4.02,598.32,1187.28,20.08,0,0,1.34
3Month,0,0.96,0.64,27.2,0,0,1.6,0,0.96,1.6,1.28,84.47,0.32,0.64,4.16,2.24,1.6,0.32,5.12,0.96,0,4.16,0,18.88,0,1.28,0,0,1.28,4.48,4.48,27.2,4.48,5.44,0.32,1.28,0.32
22Month,0,2.19,1.09,6.56,0.55,0,0.55,0,1.09,3.83,1.64,67.24,1.64,0.55,2.73,0,0,6.01,3.83,0,3.28,0.55,0,24.6,0.55,0,1.64,0,0,14.76,12.57,530.8,1.64,18.59,0,0,0.55
