stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,412.73,102.16,0,424.99,16.35,8.17,0,20.43,0,4.09,0,0,179.8,0,0,0,4.09,118.51,367.78,453.59,629.31,0,4.09,0,8.17,384.12,4090.49,0,0,0,98.07,0,0,0,0,0,24.52,0,0,0
72hpf,248.19,64.19,0,272.8,50.28,164.75,0,19.26,0,0,10.7,0,1.07,0,0,35.3,1.07,218.24,798.06,70.61,423.64,0,53.49,6.42,20.33,3874.78,1497.71,16.05,22.47,0,347.68,28.88,2.14,157.26,40.65,16.05,53.49,0,0,0
21Day,378.8,22.76,28.11,918.23,28.11,401.56,0,248.97,0,9.37,45.51,0,0,127.16,18.74,227.55,192.75,97.71,330.62,187.39,726.82,0,1.34,85.67,8.03,1167.2,655.88,26.77,25.43,0,302.51,164.64,14.72,103.07,33.46,61.57,45.51,1.34,0,91.02
3Month,3.84,22.4,10.56,279,3.2,0,5.44,5.76,0.64,50.55,75.83,1.28,0,514.16,70.39,10.88,230.68,37.43,70.07,79.99,87.67,24,1.6,34.55,35.51,15.68,4.8,21.76,12.16,0,5.44,15.36,397.38,4.48,0.32,0.32,0.96,29.12,312.27,66.55
22Month,1.09,26.24,10.93,102.77,1.64,0,6.01,7.11,0,31.16,177.12,57.95,0,744.54,50.84,27.88,261.3,9.29,17.49,141.58,121.9,6.56,15.85,26.24,2.19,10.39,1.64,22.96,12.57,3.83,4.37,3.83,63.96,6.01,9.29,0,0.55,6.56,3.83,26.79
