stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,49.04,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,4.09,28.6,0,0,0,0,20.43,674.26,4.09,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,24.61,5.35,0,29.95,8.56,2.14,0,0,0,0,0,0,0,0,0,10.7,37.44,1.07,65.26,0,3.21,1.07,3.21,432.2,334.84,0,1.07,77.02,0,0,59.91,7.49,0,1.07,0,0,0
21Day,20.08,9.37,4.02,26.77,2.68,5.35,0,0,5.35,0,0,0,0,9.37,1.34,5.35,10.71,14.72,62.91,1.34,0,12.05,0,147.24,101.73,0,2.68,13.39,8.03,0,8.03,1.34,10.71,0,0,0,2.68
3Month,0,0.96,0.32,4.48,0,0,0,0.32,0.64,0.96,0.32,8.64,0.32,0,3.52,0,3.84,0.96,3.2,0.32,0,0,0,0,0.32,0.64,0,0.32,0.32,0,0.32,0,0,0,0.32,0.32,0.64
22Month,0,1.64,0,3.83,0,0,1.09,0,2.19,0,0,43.19,0,0.55,6.56,0,0,2.19,0,0,1.09,1.09,0,1.09,0,1.64,0,0,0,0.55,2.19,0,0,0,0,0,0
