stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,12.26,98.07,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,110.19,13.91,0,22.47,10.7,21.4,0,0,0,0,0,0,0,0,0,0,11.77,50.28,7.49,51.35,0,3.21,1.07,2.14,3569.89,311.31,1.07,9.63,89.86,1.07,1.07,106.98,1.07,3.21,8.56,0,0,0
21Day,124.48,1.34,2.68,42.83,8.03,50.86,0,4.02,0,2.68,5.35,0,4.02,1.34,17.4,5.35,5.35,37.48,13.39,76.3,0,0,8.03,0,1347.9,136.53,2.68,16.06,66.93,50.86,10.71,74.96,4.02,12.05,2.68,0,0,9.37
3Month,2.88,3.2,5.44,30.08,3.52,0,0.96,0.32,0,6.08,7.36,0,18.56,6.08,0.32,5.76,71.03,3.84,14.4,37.43,2.24,0,3.52,11.52,55.99,1.6,5.44,3.84,0.96,4.16,304.59,7.68,0,0,1.6,2.56,170.21,1.28
22Month,4.37,29.52,2.73,20.77,3.83,0,0,1.09,0.55,3.28,9.29,5.47,49.75,1.64,2.73,8.75,3.28,6.01,17.49,33.35,1.09,1.09,4.37,0.55,50.29,2.19,8.75,4.37,0,1.09,101.13,15.85,0,0,1.64,0.55,1.09,2.73
