stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,2.14,11.77,0,0,0,1.07,0,1.07,0,0,0,0,1.07,0,0,0,2.14,2.14,0,0,0,0
21Day,0,0,0,46.85,2.68,0,1.34,0,1.34,0,0,0,1.34,0,26.77,9.37,73.62,6.69,0,0,0,0,5.35,4.02,0,0,0,0,1.34,2.68,0,1.34,0,1.34,0,0,0
3Month,0,0.64,4.16,26.56,0,0.32,0,4.16,2.24,0,9.28,1.6,0.64,2.56,0,2.88,66.87,19.52,3.2,0.32,0.32,0.32,0.32,0,0.32,0,0,0,0.32,12.8,0.32,0.64,0,0,0,4.8,8.64
22Month,3.28,15.31,26.24,31.71,0,3.83,0,16.95,55.21,2.73,101.68,8.2,2.73,152.52,2.19,4.92,5689.58,32.25,0,6.56,3.83,0.55,0.55,0,3.28,2.73,0.55,0,17.49,17.49,0,1.64,0,0,3.28,0,19.68
