stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,4.09,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,2.14,1.07,0,0,0,0,2.14,2.14,0,0,2.14,0,0,0,0,0,0,0,0,0
21Day,8.03,2.68,0,3513.65,1.34,93.7,0,16.06,0,0,1.34,0,4.02,0,5.35,9.37,0,68.27,8.03,42.83,0,0,8.03,1.34,52.2,49.53,0,0,53.54,13.39,0,1.34,21.42,6.69,4.02,0,0,4.02
3Month,0.32,4.16,0.32,1444.57,0.64,0,0.32,0.32,0.64,1.92,9.6,0,38.07,35.83,1.6,11.2,7.04,28.16,23.68,39.67,13.76,0,2.24,2.56,1.28,0.96,7.36,1.28,0.96,2.24,79.67,2.88,0,0,1.28,3.52,143.34,11.84
22Month,0,4.92,1.09,79.26,0,0,0,0,0,1.09,4.37,6.01,57.4,15.85,0,8.2,0.55,9.29,14.76,24.6,0,4.92,2.73,0.55,2.19,0,14.76,0.55,0.55,0.55,37.17,4.37,2.19,0,1.64,0,0.55,1.64
