stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,40.86,0,0,0,0,0,0,0,0,16.35,0,0,0,0,4.09,16.35,49.04,32.69,0,0,0,4.09,28.6,61.3,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,6.42,8.56,0,25.67,3.21,4.28,0,0,0,0,0,0,0,0,0,3.21,0,17.12,119.82,6.42,53.49,0,1.07,3.21,1.07,47.07,28.88,0,0,0,57.77,1.07,2.14,17.12,0,0,7.49,0,0,0
21Day,16.06,6.69,4.02,188.73,4.02,4.02,0,5.35,0,0,4.02,0,0,5.35,2.68,14.72,8.03,9.37,82.99,77.63,109.76,0,2.68,24.09,0,16.06,17.4,2.68,1.34,0,66.93,10.71,2.68,8.03,0,8.03,2.68,0,0,12.05
3Month,1.28,8.96,3.52,205.09,0.32,0,2.56,1.6,0.32,33.91,15.36,0.32,0,63.67,33.27,1.92,38.07,6.72,36.15,33.27,58.87,25.6,0.96,12.16,5.12,5.12,1.6,5.44,1.92,0,6.4,3.84,18.24,5.12,0,0,2.88,18.88,116.46,14.4
22Month,0,25.15,8.2,149.24,1.09,0,5.47,2.19,0.55,15.31,51.39,10.93,0,223.04,28.43,9.29,28.43,1.09,19.68,102.22,112.06,3.83,8.75,15.85,1.09,2.19,1.09,2.19,4.92,16.4,5.47,2.19,10.39,21.32,1.09,0,1.64,2.19,0,12.57
