stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,32.69,4.09,0,0,0,0,0,0,0,0,0,0,0,20.43,114.42,8.17,12.26,0,0,0,0,44.95,57.21,0,0,0,0,0,0,0,0,12.26,0,0,0
72hpf,1.07,9.63,0,14.98,7.49,1.07,0,0,0,0,0,0,0,0,0,1.07,10.7,113.4,0,25.67,0,1.07,0,0,73.82,13.91,1.07,1.07,10.7,1.07,1.07,9.63,0,0,13.91,0,0,0
21Day,2.68,5.35,2.68,33.46,1.34,2.68,0,0,0,0,0,0,12.05,0,4.02,2.68,18.74,29.45,1.34,18.74,0,1.34,2.68,0,26.77,10.71,0,1.34,5.35,4.02,1.34,1.34,1.34,2.68,0,0,0,0
3Month,0,8.96,5.76,19.84,0.64,0,0.32,0,0.32,7.04,1.92,0.32,259.16,0.96,0,38.07,8,13.12,1.92,9.28,2.88,0.32,0.64,5.76,2.24,1.28,0.64,1.6,0,4.48,12.8,1.6,0,0,0,0.96,0.96,2.88
22Month,0,8.2,1.09,3.28,0,0,0,1.09,0,0.55,1.64,0,225.22,0,1.09,14.21,0,1.64,2.19,2.19,0,6.01,0.55,0.55,1.64,0,0,0,0.55,0.55,0.55,0.55,0,0,0,0,0,0.55
