stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,16.35,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,32.69,4.09,16.35,0,0,0,4.09,0,28.6,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,12.84,0,4.28,0,0,0,0,0,0,0,0,0,1.07,0,16.05,71.68,2.14,3.21,0,5.35,2.14,0,5.35,8.56,1.07,0,0,7.49,0,0,2.14,0,1.07,0,0,1.07
21Day,1.34,0,2.68,77.63,1.34,2.68,0,0,0,0,4.02,0,0,10.71,1.34,2.68,16.06,6.69,29.45,5.35,9.37,0,0,0,0,10.71,1.34,0,0,0,0,4.02,0,1.34,0,0,0,0,2.68
3Month,0.32,2.88,11.84,254.36,0.96,0,5.76,2.56,0.64,17.6,50.55,1.28,0,1562.63,21.44,3.52,187.49,21.44,51.83,30.72,13.44,2.24,2.88,6.4,18.56,1.92,0,5.12,4.8,0,1.28,21.44,17.92,0.64,0.32,0.32,6.4,3.84,17.28
22Month,1.64,2.19,19.13,49.75,0,0,3.28,2.19,0,10.93,65.6,2.19,0,1481.98,14.76,6.01,236.7,3.83,10.39,28.43,12.03,0,30.07,1.09,0,0.55,0.55,2.73,1.64,5.47,0,4.37,19.68,2.19,0.55,0,0.55,0,7.11
