stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,874.49,1029.77,0,9419.16,151.2,36.78,0,24.52,0,4.09,12.26,0,85.81,8.17,0,12.26,0,469.94,849.97,1802.1,10559.27,0,8.17,0,61.3,4711.62,54361.44,16.35,0,0,1671.34,8.17,0,8.17,0,0,294.22,0,0,0
72hpf,1177.84,749.92,0,1945.95,448.24,348.75,0,18.19,0,1.07,4.28,10.7,2.14,3.21,0,40.65,1.07,573.41,3442.59,414.01,9923.38,0,52.42,224.66,39.58,13440.86,9624.91,31.02,83.44,0,8550.84,49.21,1.07,2031.53,21.4,36.37,508.15,0,0,0
21Day,512.66,136.53,5.35,1998.43,45.51,174.01,0,38.82,0,1.34,29.45,5.35,0,26.77,4.02,157.95,33.46,52.2,793.75,333.29,4377,8.03,2.68,326.6,2.68,1867.25,1440.26,18.74,28.11,0,1999.77,218.18,1.34,273.06,37.48,46.85,44.17,6.69,0,38.82
3Month,8.32,164.13,3.52,773,3.84,0,7.68,9.28,16.64,82.87,94.07,0.96,0,90.87,41.27,19.2,57.91,37.43,598.63,690.77,644.06,163.49,0.96,56.31,30.4,30.4,15.04,15.68,14.08,0,23.68,16.96,122.22,14.4,0.32,0,6.72,124.46,28.48,25.6
22Month,5.47,436.23,9.29,468.48,3.83,0,13.67,8.75,9.84,34.99,427.48,47.56,0,192.97,24.6,43.73,99.49,14.21,101.68,753.84,698.62,40.45,14.76,53.57,2.73,42.64,16.4,18.04,13.12,3.83,2.73,4.92,31.16,59.04,4.92,0,5.47,16.95,0,12.57
