stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,81.73,0,4.09,0,0,0,8.17,0,0,0,0,0,0,44.95,93.99,81.73,0,0,0,0,32.69,441.33,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,9.63,11.77,0,27.81,10.7,18.19,0,0,0,1.07,0,0,0,1.07,0,13.91,110.19,8.56,41.72,0,5.35,0,0,96.28,90.93,3.21,0,0,43.86,1.07,0,5.35,1.07,1.07,4.28,0,0,0
21Day,17.4,4.02,0,176.69,6.69,57.56,0,29.45,0,2.68,1.34,5.35,0,36.14,16.06,9.37,91.02,26.77,117.79,0,1.34,16.06,1.34,49.53,29.45,0,2.68,0,49.53,13.39,1.34,12.05,6.69,5.35,5.35,0,0,20.08
3Month,0,5.12,3.84,94.39,0.32,0,3.2,1.28,17.28,39.67,0.32,85.43,40.63,4.8,55.35,5.12,30.4,37.11,25.6,3.84,0.32,7.36,10.24,2.88,0.96,1.6,3.52,0,0.32,2.56,111.34,0.96,0,0,0,10.88,86.71,38.71
22Month,0,12.03,5.47,36.63,0,0,1.09,0.55,9.29,101.68,23.51,238.89,30.07,10.39,68.33,1.09,16.4,63.96,18.59,0.55,2.73,3.83,1.64,0.55,0,2.19,2.19,0.55,1.09,0.55,13.12,1.09,2.73,0,0,0.55,0.55,14.76
