stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,412.73,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,85.81,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,1415.33,0,6.42,0,9.63,0,6.42,0,0,0,0,0,5.35,0,2.14,17.12,0,20.33,0,0,5.35,0,39.58,150.84,0,0,34.23,0,0,14.98,0,19.26,0,0,0
21Day,6.69,546.12,0,14.72,1.34,21.42,0,111.1,0,0,0,5.35,0,10.71,1.34,2.68,9.37,6.69,37.48,0,0,5.35,0,14.72,26.77,0,0,68.27,10.71,0,4.02,0,1.34,4.02,0,2.68
3Month,1.28,2373.7,1.92,38.07,0,0,1.28,294.67,3.84,20.8,0,45.43,31.99,37.43,27.52,8,13.44,23.68,63.35,8.32,0,10.24,2.88,7.36,4.16,3.52,2.88,4.48,12.8,19.52,0,0,0.32,115.18,2.24,13.76
22Month,1.09,3304.53,1.64,21.32,0,0,3.83,312.69,0.55,29.52,3.28,115.34,14.21,150.33,15.85,0.55,3.28,123,39.36,0,8.75,7.11,1.09,1.64,2.19,1.64,12.57,1.64,3.28,2.19,1.64,1.09,1.09,32.8,0,13.12
