stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,28.6,0,167.54,0,0,0,0,0,0,0,0,0,0,0,4.09,0,36.78,0,0,0,0,36.78,73.56,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,55.63,19.26,0,27.81,9.63,39.58,0,1.07,0,0,0,0,0,0,9.63,139.07,5.35,38.51,0,2.14,1.07,3.21,6707.59,172.24,5.35,10.7,0,72.75,0,0,39.58,3.21,2.14,5.35,0,0,0
21Day,21.42,21.42,1.34,58.9,0,54.88,0,8.03,0,0,8.03,2.68,9.37,8.03,4.02,21.42,24.09,32.12,0,0,1.34,0,2627.54,70.94,4.02,9.37,0,25.43,62.91,2.68,30.79,9.37,21.42,9.37,0,0,9.37
3Month,0,36.47,0.64,31.04,0,0,0.96,0,25.6,0.96,6.72,1.92,0.64,1.6,1.28,1.6,4.16,2.88,0.64,0,15.04,0,32.31,3.2,9.6,0.64,0,0,0.64,42.87,22.4,0,0,0,9.28,2.56,2.24
22Month,0,33.89,0,6.01,0,0,0,0,2.73,1.64,9.84,1.09,1.09,3.28,0,0,0.55,0.55,0,0,2.73,0,11.48,3.28,1.64,0.55,0.55,0,0,25.69,8.75,0,0,0,0,0,0
