stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,20.43,0,0,0,4.09,4.09,73.56,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.14,4.28,0,0,0,0,0,0,0,0,0,0,1.07,2.14,0,6.42,0,0,0,0,8.56,24.61,1.07,0,2.14,0,0,27.81,0,2.14,0,0,0
21Day,1.34,1.34,2.68,1.34,6.69,1.34,0,0,0,0,0,0,0,4.02,0,1.34,2.68,0,26.77,0,0,1.34,0,8.03,17.4,0,0,2.68,5.35,10.71,9.37,0,0,0,4.02,0
3Month,0.64,1.6,2.24,52.79,2.56,0,0.64,0,2.88,8,0.32,40.63,6.72,1.6,20.16,9.92,5.76,4.16,7.04,1.6,0.64,1.92,4.16,3.52,0.96,3.2,2.24,0.96,7.36,627.74,1.28,0.32,1.92,4.16,1655.42,5.12
22Month,0,0.55,0.55,13.12,0,0,0,0.55,0.55,0.55,0.55,21.87,0,0.55,7.11,0,0.55,0.55,3.28,0,1.64,2.19,1.09,1.09,0.55,0,0,0,0,135.57,0.55,0,0,0.55,11.48,0
