stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,16.35,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0,16.35,57.21,49.04,69.47,0,0,0,0,40.86,911.27,0,0,0,8.17,0,0,0,0,0,0,8.17,0,0,0
72hpf,22.47,10.7,0,31.02,10.7,37.44,0,3.21,0,0,1.07,0,2.14,0,6.42,0,10.7,126.24,2.14,102.7,0,9.63,3.21,3.21,670.76,380.85,3.21,7.49,0,53.49,2.14,0,2.14,49.21,4.28,2.14,13.91,0,0,0
21Day,20.08,4.02,2.68,85.67,4.02,49.53,0,33.46,0,0,5.35,0,4.02,2.68,24.09,12.05,5.35,34.8,17.4,89.68,0,0,9.37,0,152.59,93.7,1.34,9.37,0,30.79,5.35,0,9.37,12.05,6.69,10.71,22.76,2.68,0,5.35
3Month,1.6,22.72,8.64,200.61,2.56,0,5.12,3.84,0.96,22.4,32.63,0.32,406.02,41.27,9.28,101.42,17.92,74.87,37.75,76.15,8.96,0.64,22.08,24,12.16,4.8,16.64,14.72,0,1.28,13.76,0.32,430.01,5.12,0.64,0,4.16,27.52,269.72,34.87
22Month,0.55,20.77,4.37,57.95,2.19,0,3.83,2.73,0.55,12.03,49.2,57.95,587.11,23.51,20.77,106.6,5.47,16.95,48.11,40.45,1.09,15.31,20.77,1.09,8.2,1.09,15.31,30.07,4.92,2.73,2.19,0,127.92,11.48,7.11,0,1.64,4.37,1.09,9.84
