stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,0,8.17,20.43,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,3.21,1.07,1.07,0,0,0,0,0,0,0,0,0,0,2.14,10.7,0,7.49,0,0,0,1.07,12.84,6.42,1.07,0,0,2.14,0,1.07,0,1.07,1.07,0,0,0
21Day,2.68,0,0,10.71,1.34,4.02,0,2.68,0,0,0,0,0,0,1.34,0,1.34,9.37,6.69,12.05,0,0,0,0,4.02,2.68,1.34,0,0,4.02,0,5.35,1.34,1.34,0,0,0,4.02
3Month,0.64,7.04,1.6,66.87,0.64,0,0.96,0.32,0.64,9.28,15.04,0,109.42,10.88,2.24,45.75,5.12,51.51,30.4,24,2.56,0,2.88,7.68,3.84,0.32,9.92,3.2,0,0.64,3.52,169.57,1.28,0,0.64,6.08,93.11,31.67
22Month,0.55,11.48,3.83,44.83,0,0,0,1.09,0.55,10.93,24.6,15.85,362.98,5.47,5.47,51.93,3.28,13.67,29.52,21.87,1.09,18.04,4.92,1.09,2.19,1.09,9.84,5.47,0.55,1.09,1.09,53.03,6.56,1.09,0,0,0.55,19.68
