stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,0,0,40.86,0,0,0,0,0,0,4.09,0,0,8.17,0,4.09,4.09,16.35,40.86,0,0,0,0,16.35,5716.88,0,0,0,4.09,0,0,0,0,0,40.86,0,0,0
72hpf,50.28,4.28,0,21.4,3.21,46,1.07,0,0,0,0,0,0,1.07,1.07,7.49,49.21,9.63,52.42,0,2.14,0,0,1796.18,4489.91,4.28,0,0,75.96,0,0,59.91,283.49,342.33,38.51,0,0,0
21Day,14.72,1.34,1.34,36.14,0,38.82,2.68,0,5.35,0,0,8.03,0,8.03,2.68,4.02,18.74,5.35,33.46,0,0,6.69,1.34,326.6,1128.38,1.34,2.68,0,21.42,18.74,2.68,24.09,164.64,781.7,6.69,0,0,5.35
3Month,0,0,0,2.88,0,0,0,0.32,2.56,0,0,6.72,1.92,0,5.44,0.32,0.32,6.08,2.88,0.64,0,0,0,4.48,20.48,0,0,0,0.64,0.32,28.16,37.43,0.64,0.32,34.87,0.64,2.24,3.2
22Month,0.55,2.19,1.09,3.83,0.55,0,0,0,18.59,1.64,0,23.51,2.19,0,2.19,0,0.55,12.03,4.92,0,1.09,0,0,5.47,1.09,0,0,0.55,0,0,24.6,184.22,13.12,1.09,12.57,0.55,0,0.55
