stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,53.12,0,4.09,0,4.09,0,0,0,0,0,0,0,16.35,4.09,4.09,32.69,0,0,0,0,36.78,241.1,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,16.05,9.63,0,16.05,3.21,17.12,0,1.07,0,2.14,0,0,0,0,1.07,14.98,54.56,7.49,29.95,0,4.28,0,3.21,83.44,81.3,0,1.07,0,32.09,6.42,3.21,8.56,0,2.14,3.21,0,0,0
21Day,18.74,2.68,1.34,41.49,5.35,6.69,0,1.34,0,0,0,2.68,0,13.39,8.03,4.02,6.69,8.03,56.22,0,0,6.69,0,37.48,32.12,0,4.02,0,30.79,1.34,17.4,5.35,1.34,0,1.34,0,1.34,0
3Month,0,1.28,1.28,47.35,1.92,0,2.24,0,4.48,7.36,0,46.71,10.88,0.96,12.16,12.48,6.72,5.44,8.96,1.92,0.64,5.12,11.2,2.56,0.32,3.2,1.6,0,0.64,5.44,138.22,1.6,0,0,0,5.12,1442.65,8.96
22Month,0.55,1.64,0,7.65,0.55,0,0,0.55,0,7.11,3.83,22.96,5.47,1.64,9.29,0,0,13.67,8.2,0,0.55,2.19,1.09,0.55,0,2.73,2.19,0.55,0,1.09,69.43,0,0,0,0,0.55,5.47,1.64
