stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,20.43,0,0,0,0,0,53.12,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,0,0,0,5.35,0,0,0,0,0,0,0,0,0,0,0,141.21,1.07,0,2.14,0,0,0,0,10.7,6.42,0,0,0,1.07,0,0,20.33,0,0,0,0,0
21Day,2.68,0,107.08,10.71,0,6.69,0,2.68,2.68,0,0,2.68,0,5.35,112.44,0,2.68,2.68,10.71,0,0,2.68,4.02,13.39,16.06,6.69,0,0,6.69,4.02,0,13.39,1.34,0,0,0,5.35
3Month,1.28,7.68,330.19,95.66,0,0,14.4,0.32,210.21,21.12,0,129.58,25.28,1.92,3152.78,8,23.36,19.84,28.48,6.08,0,6.72,87.35,2.56,0.32,37.43,2.88,0,2.24,20.8,15.04,2.24,0,0.32,5.76,16.64,29.44
22Month,0.55,7.65,218.66,96.76,0.55,0,1.09,0,222.49,27.33,14.76,238.34,8.75,1.09,4144.74,0.55,3.83,21.87,16.4,0.55,8.75,6.56,12.57,1.09,1.09,33.89,1.64,2.73,0,3.28,5.47,3.28,6.56,0.55,1.09,0,8.75
