stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,32.69,4.09,0,0,0,0,0,0,0,0,0,0,8.17,0,16.35,53.12,0,0,0,0,122.59,2815.53,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,86.65,6.42,0,46,11.77,92,0,1.07,0,1.07,0,0,0,0,0,18.19,152.98,14.98,114.47,0,5.35,1.07,4.28,9696.59,1123.28,7.49,7.49,115.54,2.14,1.07,208.61,4.28,12.84,18.19,0,0,0
21Day,42.83,2.68,4.02,72.28,1.34,85.67,0,13.39,0,8.03,0,1.34,2.68,18.74,6.69,8.03,34.8,13.39,84.33,0,0,5.35,0,2821.63,472.5,1.34,8.03,37.48,53.54,0,103.07,12.05,22.76,2.68,0,0,6.69
3Month,0.64,0.64,0,8.96,0,0,0.32,0,0.64,1.6,0,6.4,3.2,0,2.56,0.64,5.76,1.6,7.04,1.92,0,0.32,0.64,9.92,2.88,0.64,0.64,0,1.28,10.88,1.92,0,0,0.96,0.32,2.88,2.24
22Month,0.55,0.55,0,2.19,0,0,0.55,0.55,0.55,3.83,2.19,24.6,0.55,0.55,3.83,0,0,2.19,4.37,0.55,0.55,1.09,0,10.93,1.09,3.28,1.64,0,0.55,11.48,1.64,0,0,0,0,0,0
