stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,16.35,4.09,0,0,0,8.17,0,16.35,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,7.49,1.07,1.07,0,0,0,0,0,0,0,0,1.07,2.14,2.14,1.07,3.21,0,0,0,0,24.61,10.7,0,0,9.63,0,0,1.07,0,0,0,0,0
21Day,6.69,0,2.68,28.11,0,24.09,0,5.35,0,1.34,0,0,4.02,5.35,4.02,5.35,0,0,16.06,0,0,2.68,0,21.42,8.03,0,0,14.72,8.03,0,5.35,1.34,1.34,0,0,5.35
3Month,0,0.64,1.6,14.4,0,0,0.32,0.64,5.12,2.88,0,13.12,1.6,1.6,12.8,0.96,4.48,3.2,4.16,0.96,0,4.8,1.92,1.28,0,0.32,0,0,0,4.8,0.32,0,0.32,1.92,2.88,7.04
22Month,0.55,2.19,0,4.37,0,0,0,1.09,1.64,3.83,1.64,43.19,1.09,1.64,12.03,0,0.55,2.73,2.73,0,1.64,1.64,0,0,0.55,1.09,1.09,0,0.55,2.73,0.55,0,0,0,0,1.64
