stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,4.09,0,4.09,0,0,0,0,4.09,24.52,12.26,12.26,0,0,0,4.09,12.26,192.06,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,2.14,3.21,0,7.49,3.21,0,0,2.14,0,0,0,0,0,0,1.07,0,8.56,22.47,0,18.19,0,1.07,1.07,0,86.65,38.51,2.14,1.07,16.05,1.07,0,4.28,1.07,1.07,0,0,0,0
21Day,2.68,1.34,0,24.09,1.34,13.39,0,5.35,0,4.02,0,0,0,1.34,1.34,0,1.34,12.05,2.68,17.4,0,0,0,0,30.79,8.03,0,0,8.03,2.68,0,2.68,0,1.34,1.34,0,0,8.03
3Month,0,0.32,0.32,9.92,0.32,0,0.32,0,1.6,6.4,0,0,25.6,5.44,0.64,8.64,1.28,3.84,2.88,2.56,0.32,0,0.32,0,0,0,0,0,0,0.64,4.16,0,0,0,0,2.24,0.96,1.92
22Month,0,1.09,1.64,8.75,0.55,0,1.09,0,0.55,10.39,4.37,0,154.16,5.47,0,8.75,1.09,3.28,6.01,4.37,0,1.09,0,1.09,1.09,0.55,0,0,1.64,0,0.55,0.55,0,0,0,0.55,0,1.64
