stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,155.28,0,0,0,4.09,0,4.09,0,12.26,4.09,0,0,0,16.35,32.69,134.85,130.76,0,0,0,0,110.33,927.61,4.09,0,0,36.78,0,0,0,0,12.26,0,0,0
72hpf,6.42,2.14,0,26.74,4.28,6.42,0,2.14,0,5.35,0,0,0,0,2.14,0,16.05,98.42,8.56,36.37,0,3.21,1.07,0,62.05,50.28,2.14,2.14,0,41.72,3.21,0,7.49,0,13.91,0,0,0
21Day,14.72,1.34,0,58.9,2.68,21.42,0,18.74,0,6.69,0,0,5.35,6.69,41.49,5.35,5.35,22.76,21.42,82.99,0,0,14.72,1.34,13.39,30.79,4.02,0,0,32.12,6.69,2.68,2.68,0,4.02,0,0,10.71
3Month,0.32,10.88,2.56,132.14,0,0,3.84,4.48,15.36,43.51,0,0,208.93,62.71,6.4,33.91,15.04,45.11,39.67,55.35,13.76,0.32,7.04,6.4,4.48,0.64,7.04,2.56,0,2.56,5.76,173.09,1.28,0,0.64,9.92,60.79,39.99
22Month,1.09,11.48,6.01,47.01,0.55,0,7.11,6.56,3.83,120.81,39.36,0,662.55,33.89,19.13,60.13,3.83,14.76,71.61,86.92,3.83,16.95,10.39,2.19,4.92,1.64,10.93,6.56,3.28,4.37,1.09,83.09,6.01,2.19,1.09,1.09,0.55,18.04
