stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,16.35,0,0,0,0,61.3,53.12,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,41.72,3.21,0,24.61,5.35,43.86,0,9.63,0,1.07,0,0,0,2.14,0,10.7,59.91,12.84,53.49,0,1.07,2.14,0,5420.63,190.42,2.14,1.07,80.23,3.21,0,0,25.67,33.16,27.81,3.21,0,0,0
21Day,10.71,1.34,1.34,18.74,0,9.37,0,12.05,1.34,2.68,0,2.68,9.37,20.08,4.02,0,14.72,4.02,30.79,0,0,1.34,0,862.02,29.45,0,9.37,10.71,26.77,0,1.34,4.02,26.77,65.59,0,0,0,6.69
3Month,0,3.2,0,27.52,0,0,0,34.55,22.08,27.84,0,15.04,78.39,11.2,3.2,1.92,2.56,3.52,6.08,0.64,0,0.96,1.28,8.32,2.24,0.32,5.76,0,1.28,0.32,8.64,0,0.32,0,0,2.56,0.96,7.68
22Month,0.55,1.64,0.55,4.92,0,0,0.55,18.59,2.19,10.93,3.28,39.36,4.37,4.92,2.19,0,1.64,7.11,8.2,0.55,0.55,1.09,0,2.73,0,0.55,16.95,0,0,0,9.29,0,15.85,0,0,0,0,2.73
