stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,8.17,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,12.26,0,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,118.75,0,0,0,0,0,0,0,0,0,0,0,0,1.07,54.56,1.07,0,0,0,0,0,14.98,3.21,2.14,0,0,2.14,0,0,0,0,0,0,0,0
21Day,12.05,0,0,22.76,353.37,4.02,0,0,0,0,0,0,0,0,0,1.34,1.34,5.35,50.86,0,4.02,0,0,2.68,0,13.39,5.35,0,0,0,4.02,18.74,0,0,0,0,0,0,1.34
3Month,0,0.32,1.92,29.76,89.91,0,0.32,0,0,4.48,1.92,0,0,12.48,3.2,0.64,3.52,61.43,7.68,14.4,5.76,1.28,0,1.6,1.28,42.23,0,0.32,0.64,0,0,1.6,6.72,0,0,0,1.28,2.56,2.88
22Month,0.55,10.93,7.65,72.16,20.77,0,0.55,0.55,0.55,6.01,38.81,6.01,0,188.6,4.37,0.55,19.13,7.65,9.29,64.51,13.67,0.55,4.92,8.75,0.55,19.68,0,2.73,0.55,1.09,1.09,0.55,3.83,0.55,0.55,0.55,0.55,0,4.37
