stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,919.44,44.95,0,617.05,16.35,49.04,0,24.52,0,0,8.17,0,93.99,4.09,0,4.09,0,69.47,183.89,645.65,1487.45,0,4.09,0,0,1009.34,9149.46,4.09,0,0,147.11,0,0,0,4.09,0,0,44.95,0,0,0
72hpf,238.56,37.44,0,173.31,33.16,41.72,0,25.67,0,0,4.28,0,1.07,1.07,0,34.23,3.21,288.84,319.87,50.28,455.73,0,90.93,18.19,9.63,1511.61,1542.64,4.28,14.98,0,316.66,63.12,0,6.42,120.89,16.05,5.35,23.54,0,0,0
21Day,431.01,21.42,22.76,872.72,17.4,301.17,0,358.73,0,5.35,18.74,0,0,77.63,12.05,291.8,77.63,66.93,322.59,157.95,1058.78,1.34,1.34,104.41,8.03,531.4,736.19,10.71,36.14,0,384.16,123.15,0,14.72,143.22,26.77,56.22,20.08,1.34,0,72.28
3Month,9.28,52.47,42.23,1027.36,6.08,0,19.2,47.35,3.52,89.59,159.97,2.88,0,1367.14,166.05,93.75,680.85,71.03,265.88,256.6,407.94,128.3,4.48,93.43,69.43,38.39,16,46.07,48.31,0,27.52,45.11,0.96,1152.46,9.92,0.96,0,8,93.11,112.3,282.2
22Month,6.56,119.17,93.48,552.12,4.92,0,34.44,54.67,1.64,97.3,470.12,322.53,0,6312.77,129.56,313.78,905.26,30.07,103.32,608.43,779.53,24.6,154.7,77.62,3.83,38.81,12.57,53.57,77.62,60.13,33.89,8.75,0,438.42,39.91,18.04,0,2.73,19.68,0.55,109.33
