stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,8.17,0,4.09,0,0,0,4.09,0,0,0,0,0,8.17,16.35,106.25,44.95,0,0,0,0,20.43,183.89,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,2.14,4.28,0,8.56,2.14,2.14,0,1.07,0,5.35,0,0,0,6.42,0,24.61,23.54,38.51,37.44,0,1.07,1.07,0,94.14,69.54,0,2.14,35.3,0,0,8.56,0,0,0,0,0,0
21Day,21.42,4.02,0,99.05,2.68,12.05,0,6.69,0,20.08,0,1.34,8.03,89.68,14.72,53.54,42.83,85.67,82.99,0,0,12.05,0,66.93,36.14,2.68,4.02,26.77,18.74,2.68,8.03,5.35,10.71,1.34,0,0,119.13
3Month,0.32,0.96,0,11.84,0,0,0.96,0.32,0.32,17.28,0,5.44,38.07,2.24,5.76,3.52,4.48,12.16,2.56,1.28,0,1.6,0.96,0.96,0,0.64,0.32,0.32,0,3.84,0,0,0,0.32,2.88,1.28,18.24
22Month,3.83,4.37,0.55,11.48,0,0,1.64,2.19,1.09,95.66,1.09,32.8,18.59,6.01,5.47,0,1.64,44.28,4.92,0,1.09,2.19,1.09,0,0,1.09,0,0.55,0,0.55,0,1.09,0,0,0.55,0,12.57
