stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,20.43,0,16.35,4.09,212.49,0,24.52,0,0,4.09,0,0,0,4.09,0,4.09,0,12.26,20.43,0,0,0,4.09,36.78,306.48,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,1.07,0,20.33,7.49,1034.49,0,180.79,0,0,1.07,0,0,0,23.54,0,69.54,9.63,2.14,8.56,0,1.07,0,2.14,90.93,60.98,1.07,1.07,0,36.37,0,1.07,1.07,0,0,0,0,0,0
21Day,22.76,2.68,10.71,62.91,2.68,2102.84,0,2053.31,0,0,0,0,6.69,2.68,96.37,13.39,1.34,18.74,28.11,42.83,0,1.34,8.03,0,77.63,45.51,4.02,2.68,0,18.74,50.86,6.69,8.03,1.34,37.48,2.68,0,0,1.34
3Month,0.32,3.52,25.6,56.31,2.56,0,53.11,311.31,0.32,47.03,8,0.32,34.23,8,39.99,456.57,5.76,12.16,19.84,15.04,3.84,0,6.08,30.08,15.04,0.64,4.48,2.24,0,0.64,8.64,258.84,0.96,0,0,0,119.34,59.51,9.6
22Month,0.55,6.01,32.25,36.08,0.55,0,48.11,217.57,0,66.69,7.11,13.67,107.14,4.37,43.19,782.26,1.09,7.11,22.96,15.85,0,6.56,7.65,1.09,60.68,0,7.65,3.83,4.92,0.55,0,84.18,0.55,1.09,0,0.55,31.71,0,5.47
