stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,40.86,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,32.69,69.47,0,0,0,0,49.04,559.84,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,4.28,0,19.26,1.07,8.56,0,0,0,0,0,0,0,0,2.14,0,10.7,32.09,2.14,71.68,0,2.14,4.28,3.21,391.54,186.14,1.07,1.07,0,43.86,0,0,0,22.47,4.28,1.07,3.21,0,0,0
21Day,17.4,9.37,1.34,62.91,0,30.79,0,16.06,0,0,6.69,0,4.02,2.68,26.77,8.03,6.69,24.09,10.71,70.94,0,0,5.35,0,100.39,60.23,1.34,1.34,0,30.79,12.05,0,1.34,9.37,2.68,5.35,0,0,0,12.05
3Month,1.28,10.88,2.56,98.54,0.32,0,1.28,8.64,0,16.64,61.75,0.32,50.23,52.47,10.24,34.23,9.6,17.92,40.31,32.31,10.88,0,17.28,4.16,7.04,2.88,12.16,3.84,0,0.96,6.4,1.28,355.46,4.16,0,0,0.32,10.24,117.42,52.47
22Month,0,21.87,5.47,79.81,1.64,0,2.19,4.92,1.09,20.77,183.68,45.92,596.4,34.99,32.8,107.14,4.37,13.67,74.35,63.41,1.09,8.2,16.95,2.19,8.2,1.64,9.84,8.2,3.83,3.28,0.55,0,48.65,39.36,2.19,0,2.19,1.64,0.55,28.97
