stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,0,0,8.17,20.43,0,0,0,0,0,0,0,0,0,0,4.09,77.64,0,36.78,0,0,0,0,4.09,155.28,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,37.44,8.56,0,5.35,775.6,11.77,0,0,0,0,0,0,0,0,0,4.28,309.17,0,38.51,0,0,5.35,0,52.42,26.74,1.07,0,0,43.86,0,1.07,8.56,0,0,0,0,0,0
21Day,160.62,5.35,2.68,37.48,495.26,9.37,0,2.68,0,2.68,0,0,0,2.68,2.68,16.06,212.83,0,50.86,0,0,24.09,0,42.83,18.74,0,5.35,0,20.08,20.08,1.34,2.68,1.34,2.68,1.34,0,0,1.34
3Month,15.04,4.48,4.48,21.44,73.59,0,1.92,0.96,8,6.08,0,1147.02,5.12,0.64,24.64,15.04,23.36,3.52,6.4,1.6,0,5.44,2.88,4.8,0,0.96,3.52,0,0.64,29.12,25.28,0,0,0,0,6.4,7.68,3.2
22Month,17.49,22.96,1.09,6.56,31.16,0,1.64,0,1.64,2.19,226.86,406.71,1.64,2.73,4.37,6.56,14.76,4.37,6.56,0.55,11.48,6.56,0,1.64,0,0,3.28,0.55,1.09,0.55,19.68,0,0,0,0,0,0,3.83
