stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,40.86,0,0,0,4.09,0,0,0,0,4.09,0,0,0,0,8.17,12.26,20.43,69.47,0,0,0,0,24.52,196.15,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,3.21,3.21,0,12.84,2.14,7.49,0,0,0,0,0,0,0,0,0,2.14,0,8.56,36.37,1.07,21.4,0,1.07,0,0,78.09,35.3,1.07,0,36.37,1.07,0,6.42,0,0,0,0,0,0
21Day,12.05,0,1.34,72.28,0,24.09,0,1.34,0,0,1.34,0,0,0,6.69,13.39,0,8.03,54.88,10.71,28.11,0,0,2.68,0,30.79,9.37,1.34,1.34,22.76,2.68,0,4.02,2.68,5.35,4.02,1.34,0,6.69
3Month,1.28,4.16,0.64,55.03,0.64,0,0.32,0.64,0.96,14.08,15.36,0.32,0,45.11,18.88,3.52,22.72,6.4,8.96,18.56,11.52,2.56,0,9.28,4.48,2.56,0.64,3.2,0.64,1.6,1.6,65.59,0.64,0,0,0,5.12,56.63,16.32
22Month,0,6.01,0,16.95,0,0,1.09,0.55,0,4.92,23.51,8.75,0,140.49,9.29,6.01,18.04,1.09,1.64,24.6,15.31,0,3.83,3.83,0,0.55,0.55,1.64,1.64,0.55,0,17.49,0.55,0.55,0,0,1.09,0.55,3.28
