stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,53.12,0,89.9,8.17,0,0,0,0,0,0,0,0,0,0,0,32.69,0,114.42,0,0,0,0,53.12,735.55,4.09,0,8.17,0,0,0,0,0,0,0,0
72hpf,8.56,1.07,0,3.21,128.37,4.28,0,0,0,0,0,0,0,0,1.07,9.63,85.58,0,5.35,0,0,0,0,16.05,54.56,1.07,1.07,7.49,1.07,1.07,4.28,0,0,0,0,0
21Day,2.68,1.34,1.34,17.4,393.53,2.68,0,0,0,0,0,1.34,2.68,1.34,12.05,1.34,84.33,1.34,4.02,0,0,0,0,12.05,29.45,1.34,1.34,5.35,6.69,0,2.68,0,0,0,0,4.02
3Month,5.76,1.92,5.76,63.99,95.02,0,0.64,0,99.82,4.16,0,20.16,5.44,0.32,122.54,7.36,24.96,14.08,5.12,0.32,0,16.64,0.96,4.8,2.56,12.48,2.88,0.32,2.88,8.96,1.6,0,0.32,0.32,4.8,4.16
22Month,0.55,0.55,8.75,34.99,42.09,0,0,0.55,32.8,6.56,1.64,20.23,2.19,1.09,103.32,3.28,42.09,3.28,0.55,0,0.55,13.67,0,1.64,1.09,7.11,1.64,0,0,13.12,15.31,1.09,0,0,0,6.56
