stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,8.17,0,0,0,0,0,0,0,12.26,0,0,0,0,0,4.09,16.35,4.09,0,0,0,0,20.43,106.25,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,3.21,1.07,0,7.49,2.14,5.35,0,0,0,1.07,0,0,0,0,4.28,0,11.77,21.4,5.35,13.91,0,8.56,2.14,1.07,93.07,32.09,1.07,4.28,0,16.05,1.07,0,10.7,1.07,0,5.35,0,0,0
21Day,24.09,2.68,1.34,61.57,0,16.06,0,14.72,0,1.34,0,0,5.35,0,21.42,5.35,9.37,33.46,9.37,53.54,0,0,8.03,0,61.57,24.09,2.68,4.02,0,22.76,9.37,1.34,12.05,1.34,1.34,1.34,0,0,8.03
3Month,0.32,2.56,2.56,22.72,0,0,0.32,0.64,5.76,3.84,0,0,70.07,6.08,0.64,14.4,3.52,8.32,6.08,5.44,1.6,0,2.56,3.84,2.24,0.64,6.72,1.92,0,0,0.32,38.39,0,0,0,0.32,1.6,20.48,5.76
22Month,0.55,4.37,3.83,9.84,0,0,1.64,0.55,6.01,20.23,8.75,0,139.4,6.56,4.37,25.15,1.64,4.37,31.16,6.01,1.09,3.28,1.09,1.64,2.19,0,6.01,2.73,2.19,0,0.55,16.95,2.19,1.64,0,0.55,0,0,4.92
