stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,12.26,0,36.78,12.26,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,155.28,0,0,0,0,57.21,1209.58,0,0,0,40.86,0,0,4.09,0,0,8.17,0,0,0
72hpf,50.28,7.49,0,63.12,46,18.19,0,0,1.07,0,0,0,0,2.14,0,26.74,112.33,5.35,256.75,0,5.35,12.84,1.07,3103.46,326.29,2.14,5.35,0,339.12,2.14,0,101.63,18.19,7.49,7.49,0,0,0
21Day,20.08,4.02,2.68,157.95,17.4,22.76,0,0,0,2.68,0,1.34,0,2.68,1.34,6.69,74.96,5.35,333.29,0,0,33.46,0,663.91,69.6,1.34,4.02,0,117.79,29.45,0,6.69,4.02,5.35,4.02,0,0,2.68
3Month,1.28,3.84,0.64,76.47,1.28,0,0,0.64,2.24,3.2,0,11.84,1.92,0.96,4.48,5.76,21.76,3.2,115.5,6.4,0,3.2,1.28,11.84,2.88,8,2.24,0,4.8,1.6,36.15,0.64,0.64,0,1.28,11.84,21.44,1.92
22Month,1.64,6.56,0,78.17,1.09,0,1.64,1.09,1.64,2.19,12.57,39.91,1.09,0,5.47,0,26.24,5.47,100.04,1.64,2.19,7.65,0,14.76,2.73,6.01,1.09,0.55,1.64,0.55,13.12,4.37,0.55,0,1.64,2.19,0,1.09
