stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,49.04,0,40.86,0,4.09,0,0,0,8.17,0,0,0,0,12.26,0,49.04,118.51,0,0,0,0,53.12,956.22,0,0,0,12.26,0,0,0,0,0,0,4.09,0,0,0
72hpf,23.54,16.05,0,25.67,6.42,79.16,0,33.16,0,0,0,0,0,0,24.61,0,17.12,38.51,6.42,104.84,0,3.21,0,0,462.15,408.66,3.21,2.14,0,65.26,4.28,0,1.07,40.65,1.07,1.07,8.56,0,0,0
21Day,22.76,4.02,0,57.56,2.68,44.17,0,77.63,0,1.34,0,0,0,0,92.36,4.02,8.03,13.39,24.09,104.41,1.34,0,10.71,0,88.34,92.36,1.34,1.34,0,38.82,17.4,0,1.34,12.05,2.68,1.34,2.68,0,0,70.94
3Month,0.32,6.72,0.96,46.71,0.64,0,1.6,12.16,5.44,22.4,0.64,0,42.23,27.84,12.48,12.48,3.2,21.12,14.72,26.56,4.16,0.32,3.2,2.88,6.08,1.28,5.76,2.24,0,1.6,3.2,0.32,117.1,1.92,0,0,0,5.12,115.5,123.82
22Month,0,10.93,1.09,25.69,0,0,2.73,10.39,2.73,36.63,66.15,0,90.2,19.13,16.95,23.51,2.19,5.47,23.51,38.81,0.55,3.83,3.83,0,1.09,0,4.92,4.92,1.64,2.19,0.55,0,24.6,4.37,0,0,0.55,1.64,0,60.68
