stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.02,8.17,0,0,0,0,4.09,32.69,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,2.14,0,5.35,1.07,0,0,0,0,0,0,0,0,1.07,0,0,18.19,102.7,5.35,0,0,0,0,6.42,5.35,0,0,1.07,1.07,0,0,0,0,0,0,0,0
21Day,14.72,0,0,80.31,2.68,5.35,0,2.68,0,0,0,1.34,0,16.06,0,0,60.23,262.35,6.69,0,0,1.34,2.68,4.02,1.34,0,0,9.37,10.71,0,0,1.34,8.03,0,0,0,18.74
3Month,0,2.56,1.6,39.03,0,0,1.6,0.64,3.52,6.4,0,20.8,9.92,2.56,11.52,2.88,20.16,1649.02,16.64,3.2,0,2.24,2.24,0.96,0,1.6,2.56,0.32,9.6,4.48,0,0,0,0.32,1.92,8.64,24.64
22Month,0,2.73,1.09,22.96,0,0,1.09,1.64,1.09,6.01,1.09,17.49,4.37,6.56,2.73,1.09,11.48,1032.08,27.33,1.64,3.83,1.09,0,1.64,0,1.09,1.09,1.09,2.19,4.37,0.55,2.19,0,0,0.55,0,7.11
